creator,has_child,node_create_time,node_token,node_type,obj_create_time,obj_edit_time,obj_token,obj_type,origin_node_token,origin_space_id,owner,parent_node_token,space_id,title,version,versioncount,filePathou_c6c7700b20f7c84a7505420680f4f094,True,1716370663,AYnmwB4J6ikDpTksrppcK59lnGz,origin,1716370663,1716371457,RuNcdNu1ZoudoAxn8FQcv6bln3d,docx,AYnmwB4J6ikDpTksrppcK59lnGz,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,,7312380977362255874,Domain Knowledge + Workflow,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/RuNcdNu1ZoudoAxn8FQcv6bln3d_Domain Knowledge + Workflow
ou_c6c7700b20f7c84a7505420680f4f094,True,1720235850,BkDAwrNZliuvSvkTotFcV2A1nTh,origin,1720235850,1720583661,EMU6dRqVToucGrxGDJuchEtFnGd,docx,BkDAwrNZliuvSvkTotFcV2A1nTh,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,SskmwKathieOH1kj8rrcbtPGnre,7312380977362255874,Q3知识细分项目,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/EMU6dRqVToucGrxGDJuchEtFnGd_Q3知识细分项目
ou_c6c7700b20f7c84a7505420680f4f094,False,1724035122,BON6waHJGi80aZk4B4Sc3sMDnfg,origin,1724035122,1724638577,F2hdd4Km7oqpRYxmclfc1601nZd,docx,BON6waHJGi80aZk4B4Sc3sMDnfg,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,SskmwKathieOH1kj8rrcbtPGnre,7312380977362255874,知识工作规划,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/F2hdd4Km7oqpRYxmclfc1601nZd_知识工作规划
ou_c6c7700b20f7c84a7505420680f4f094,True,1724727454,CJnkw7rsGiqMrpkflFHcb4kenzh,origin,1724727454,1725008399,TzASdxPyYoOs0jxL3OdcnU9wnPh,docx,CJnkw7rsGiqMrpkflFHcb4kenzh,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,SskmwKathieOH1kj8rrcbtPGnre,7312380977362255874,销售KG建设,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/TzASdxPyYoOs0jxL3OdcnU9wnPh_销售KG建设
ou_c6c7700b20f7c84a7505420680f4f094,True,1720583620,TpH2wpLGkiKEmVkV09NcUOAKnOb,origin,1720583620,1720773108,FBIbdkqalozvc6xXtBbcyublnjn,docx,TpH2wpLGkiKEmVkV09NcUOAKnOb,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,BkDAwrNZliuvSvkTotFcV2A1nTh,7312380977362255874,人脑知识download,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/FBIbdkqalozvc6xXtBbcyublnjn_人脑知识download
ou_c6c7700b20f7c84a7505420680f4f094,True,1722229000,GjrnwOt10iED7Vk3Rk6cAkc0nTe,origin,1722229000,1723448495,NmfcdIBRsovTlRxfglGcKo8gnfb,docx,GjrnwOt10iED7Vk3Rk6cAkc0nTe,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,BkDAwrNZliuvSvkTotFcV2A1nTh,7312380977362255874,内部知识收集计划,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/NmfcdIBRsovTlRxfglGcKo8gnfb_内部知识收集计划
ou_c6c7700b20f7c84a7505420680f4f094,True,1724134489,HsjCwmzYeizoJCkBXsYcMw5gnEg,origin,1724134489,1724383426,N3DidoCWRoVFYSxpDDNcAOQwnRb,docx,HsjCwmzYeizoJCkBXsYcMw5gnEg,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,BkDAwrNZliuvSvkTotFcV2A1nTh,7312380977362255874,销售AI assistant,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/N3DidoCWRoVFYSxpDDNcAOQwnRb_销售AI assistant
ou_c6c7700b20f7c84a7505420680f4f094,True,1720679669,N7C9wo94Eia4q1kuxE4c09dKnOg,origin,1720679669,1721119327,XUUvdGvJhoJlGux9f2XcfxQ2n4d,docx,N7C9wo94Eia4q1kuxE4c09dKnOg,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,TpH2wpLGkiKEmVkV09NcUOAKnOb,7312380977362255874,DC方案 内部集中收集,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/XUUvdGvJhoJlGux9f2XcfxQ2n4d_DC方案 内部集中收集
ou_c6c7700b20f7c84a7505420680f4f094,False,1721113700,GDjywKDptiufaOkr86pcGzWTnlg,origin,1721113700,1721123580,XodudNZ1noyPvdxQJzucCibAnAg,docx,GDjywKDptiufaOkr86pcGzWTnlg,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,TpH2wpLGkiKEmVkV09NcUOAKnOb,7312380977362255874,需求整理：通过EVE进行知识收集（持续补充）,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/XodudNZ1noyPvdxQJzucCibAnAg_需求整理：通过EVE进行知识收集（持续补充）
ou_c6c7700b20f7c84a7505420680f4f094,False,1723533016,RIvuwylWwiCXY2kTQKuc7Iucnmb,origin,1723533016,1723715707,JQlZdmSnwodicJxNKvBcP83Rnfg,docx,RIvuwylWwiCXY2kTQKuc7Iucnmb,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,TpH2wpLGkiKEmVkV09NcUOAKnOb,7312380977362255874,提高菜鸟的产出质量,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/JQlZdmSnwodicJxNKvBcP83Rnfg_提高菜鸟的产出质量
ou_c6c7700b20f7c84a7505420680f4f094,False,1720686540,FZmUwLx7IiVGivkhnrvcEotEnOe,origin,1720686540,1720776362,ZP1id1GOHoJPYSxyG1zcvHRqnph,docx,FZmUwLx7IiVGivkhnrvcEotEnOe,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,N7C9wo94Eia4q1kuxE4c09dKnOg,7312380977362255874,DC方案问题大纲,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/ZP1id1GOHoJPYSxyG1zcvHRqnph_DC方案问题大纲
ou_c6c7700b20f7c84a7505420680f4f094,True,1720749256,SBA7wLmghiv3kIkNfkocTYB0nIe,origin,1720749256,1721988132,D9C0brR1EaL1wNs9Rdvc8moAnAg,bitable,SBA7wLmghiv3kIkNfkocTYB0nIe,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,N7C9wo94Eia4q1kuxE4c09dKnOg,7312380977362255874,场景汇总,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/D9C0brR1EaL1wNs9Rdvc8moAnAg_场景汇总
ou_c6c7700b20f7c84a7505420680f4f094,False,1721099629,BsXJwDRJLiDPxzkZxVhcEIptnlf,origin,1721099629,1721100176,O1ixbOcU5auaQls94FlcS3YUnMb,bitable,BsXJwDRJLiDPxzkZxVhcEIptnlf,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,N7C9wo94Eia4q1kuxE4c09dKnOg,7312380977362255874,Application Scenarios & Solutions Collection,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/O1ixbOcU5auaQls94FlcS3YUnMb_Application Scenarios & Solutions Collection
ou_c6c7700b20f7c84a7505420680f4f094,True,1720777065,SDK7w9Y2viDs4zkI2lZch8UBn6g,origin,1720777065,1720791467,MZpJdkIkvoeD4AxBONhcECmGnNf,docx,SDK7w9Y2viDs4zkI2lZch8UBn6g,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,N7C9wo94Eia4q1kuxE4c09dKnOg,7312380977362255874,预演结论,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/MZpJdkIkvoeD4AxBONhcECmGnNf_预演结论
ou_c6c7700b20f7c84a7505420680f4f094,False,1721010628,CqjwwEgitikzUTk3BNYcllRwnwe,origin,1721010628,1721206137,Cb2ndHdhGorIWvxkrFmcn5r7nBg,docx,CqjwwEgitikzUTk3BNYcllRwnwe,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,N7C9wo94Eia4q1kuxE4c09dKnOg,7312380977362255874,场景方案收集要点,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/Cb2ndHdhGorIWvxkrFmcn5r7nBg_场景方案收集要点
ou_c6c7700b20f7c84a7505420680f4f094,False,1721099489,GiZrwHzybi8vyfkfKvwc7AZxngd,origin,1721099489,1721099562,JJRkdEQYjoyGxAx4vGTcvKAnn6e,docx,GiZrwHzybi8vyfkfKvwc7AZxngd,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,N7C9wo94Eia4q1kuxE4c09dKnOg,7312380977362255874,Quiz English Version,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/JJRkdEQYjoyGxAx4vGTcvKAnn6e_Quiz English Version
ou_c6c7700b20f7c84a7505420680f4f094,False,1721117064,J3uJwLSVoixNtukAm5Rc2WnVnGc,origin,1721117064,1723204127,CPbIdzya4ow03rxek6KcjjA9nSg,docx,J3uJwLSVoixNtukAm5Rc2WnVnGc,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,N7C9wo94Eia4q1kuxE4c09dKnOg,7312380977362255874,内部场景&方案信息汇总,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/CPbIdzya4ow03rxek6KcjjA9nSg_内部场景&方案信息汇总
ou_c6c7700b20f7c84a7505420680f4f094,False,1721729089,WDFuwe3jsippAukeDYVclRNBnpf,origin,1721729089,1723171711,Lwt6b0UamaCas9sldwocEXcGnhQ,bitable,WDFuwe3jsippAukeDYVclRNBnpf,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,N7C9wo94Eia4q1kuxE4c09dKnOg,7312380977362255874,Motion G CRM for IA 🎯 副本,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/Lwt6b0UamaCas9sldwocEXcGnhQ_Motion G CRM for IA 🎯 副本
ou_c6c7700b20f7c84a7505420680f4f094,False,1720758043,RkP7wMXSZi869pk6EnScA4wJnac,origin,1720758043,1720767108,Mwu9dtSNroJ7f5x2qrFcOEvrnAn,docx,RkP7wMXSZi869pk6EnScA4wJnac,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,N7C9wo94Eia4q1kuxE4c09dKnOg,7312380977362255874,改进意见收集,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/Mwu9dtSNroJ7f5x2qrFcOEvrnAn_改进意见收集
ou_c6c7700b20f7c84a7505420680f4f094,False,1721697931,S3L5wHnlYi4mcgk3tpXcCCgynDe,origin,1721697931,1723775528,Iy1mbqPwXapRscsSNQdc2Gyhnlf,bitable,S3L5wHnlYi4mcgk3tpXcCCgynDe,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,SBA7wLmghiv3kIkNfkocTYB0nIe,7312380977362255874,场景与方案汇总 已清洗,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/Iy1mbqPwXapRscsSNQdc2Gyhnlf_场景与方案汇总 已清洗
ou_c6c7700b20f7c84a7505420680f4f094,False,1720783900,C7WOwJMlyiC8z9k9O50ctPi3nxb,origin,1720783900,1720785249,THBadHBWqoJ2Unx3kJocF6Iqnog,docx,C7WOwJMlyiC8z9k9O50ctPi3nxb,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,SDK7w9Y2viDs4zkI2lZch8UBn6g,7312380977362255874,问题示例,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/THBadHBWqoJ2Unx3kJocF6Iqnog_问题示例
ou_c6c7700b20f7c84a7505420680f4f094,False,1722407111,ZT1jw8mhHibEHHkj7EicZSGanth,origin,1722407111,1722855105,CTFTdrABwopuE7xFDfcc8WjXnhg,docx,ZT1jw8mhHibEHHkj7EicZSGanth,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,GjrnwOt10iED7Vk3Rk6cAkc0nTe,7312380977362255874,内部知识收集方案（飞书）,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/CTFTdrABwopuE7xFDfcc8WjXnhg_内部知识收集方案（飞书）
ou_c6c7700b20f7c84a7505420680f4f094,True,1722499315,WxqHwwxaqiKK61kWLu5cvLPTn6d,origin,1722499315,1724917157,RtWHdcbPhocD8WxTanfc2UZtnfg,docx,WxqHwwxaqiKK61kWLu5cvLPTn6d,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,GjrnwOt10iED7Vk3Rk6cAkc0nTe,7312380977362255874,飞书文档和知识库下载脚本,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/RtWHdcbPhocD8WxTanfc2UZtnfg_飞书文档和知识库下载脚本
ou_c6c7700b20f7c84a7505420680f4f094,True,1724723758,UfXkwbJMoiVDN4k4ta7ccMmSn9d,origin,1724723758,1724723805,HCpKditRlom6CmxECMRcpSQPnae,docx,UfXkwbJMoiVDN4k4ta7ccMmSn9d,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,GjrnwOt10iED7Vk3Rk6cAkc0nTe,7312380977362255874,上位机信息收集,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/HCpKditRlom6CmxECMRcpSQPnae_上位机信息收集
ou_c6c7700b20f7c84a7505420680f4f094,True,1724724819,O6SZwnhcmivrFHkR293cuINcnWg,origin,1724724819,1724724825,SPNrdvAGzoA6eexgtAkcZsTjnXc,docx,O6SZwnhcmivrFHkR293cuINcnWg,7312380977362255874,ou_c6c7700b20f7c84a7505420680f4f094,GjrnwOt10iED7Vk3Rk6cAkc0nTe,7312380977362255874,飞书信息收集,0,0,https://minio.middleware.dev.motiong.net/browser/raw-knowledge/MotionG/SpacesFiles/SPNrdvAGzoA6eexgtAkcZsTjnXc_飞书信息收集
