2024-09-07 01:11:32,327,logger,INFO,Downloaded item: 工装审核流程图 (docx), token: Mwcrdq39ToMYB8xVrWvcHSDLnhg,upload
2024-09-07 01:11:34,011,logger,INFO,update db success,postgres
2024-09-07 01:11:35,593,logger,ERROR,Failed to download item: 问题跟踪记录表 (bitable)," token: bascnPcp7r2SjVyrQbqdZFEQyMf。:::REASON:Failed to get file token.
Details: {""name"": ""问题跟踪记录表"""," ""token"": ""bascnPcp7r2SjVyrQbqdZFEQyMf"""," ""type"": ""bitable"""," ""ticket"": ""7411578216197914628"""," ""file_token"": null}",lark_downloader
2024-09-07 01:11:35,732,logger,INFO,update db success,postgres
2024-09-07 01:11:41,411,logger,INFO,Downloaded item: 点滨（奔曜）转矩前馈（偏置）功能（0D60B2） (docx), token: XSbAdJQGUoBbFnxy6CccziOUnhd,upload
2024-09-07 01:11:42,852,logger,INFO,update db success,postgres
2024-09-07 01:11:44,446,logger,ERROR,Failed to download item:                        一光第一轮SI测试方案  (docx)," token: SlDYdvVJcojy0Sx6ImEcM4lonzg。:::REASON:Failed to get file token.
Details: {""name"": ""                       一光第一轮SI测试方案 """," ""token"": ""SlDYdvVJcojy0Sx6ImEcM4lonzg"""," ""type"": ""docx"""," ""ticket"": ""7411578254227767300"""," ""file_token"": null}",lark_downloader
2024-09-07 01:11:44,582,logger,INFO,update db success,postgres
2024-09-07 01:11:49,359,logger,INFO,Downloaded item: 路远-GC1-C4803N-1D-MT-多轴集成贴片机驱动器PRD-规格书-20240123.docx.docx (file), token: CyYqb1eeYoPNHdxJv6HcsdI6nu0,upload
2024-09-07 01:11:50,084,logger,INFO,update db success,postgres
2024-09-07 01:11:50,085,logger,INFO,Skipping row: 项目启动信息.:::REASON:Unsupported type:folder,lark_downloader
2024-09-07 01:11:50,223,logger,INFO,update db success,postgres
2024-09-07 01:11:56,188,logger,INFO,Downloaded item: 基于MBD的伺服驱动器应用软件开发和测试开发攻关项目管理方案 (docx), token: SrHVdKnTNowCppx82vMcBbIYnhb,upload
2024-09-07 01:11:56,935,logger,INFO,update db success,postgres
2024-09-07 01:12:02,491,logger,INFO,Downloaded item: 李剑松|Jiansong Li的妙记 (sheet), token: LJAPsvywZhKIgltPZjZcyjMgnJd,upload
2024-09-07 01:12:03,216,logger,INFO,update db success,postgres
2024-09-07 01:12:04,664,logger,ERROR,Failed to download item: 深圳伺峰科技有限公司（盛泰奇） (docx)," token: TPSBdomVvoQZORxrm1YcMJuFnPc。:::REASON:Failed to get file token.
Details: {""name"": ""深圳伺峰科技有限公司（盛泰奇）"""," ""token"": ""TPSBdomVvoQZORxrm1YcMJuFnPc"""," ""type"": ""docx"""," ""ticket"": ""7411578341569937436"""," ""file_token"": null}",lark_downloader
2024-09-07 01:12:04,810,logger,INFO,update db success,postgres
2024-09-07 01:12:06,368,logger,ERROR,Failed to download item: 工具清单 (docx)," token: SGdYdBINIoSWvmxowelc6ZKfnUh。:::REASON:Failed to get file token.
Details: {""name"": ""工具清单"""," ""token"": ""SGdYdBINIoSWvmxowelc6ZKfnUh"""," ""type"": ""docx"""," ""ticket"": ""7411578348528320516"""," ""file_token"": null}",lark_downloader
2024-09-07 01:12:06,504,logger,INFO,update db success,postgres
2024-09-07 01:12:08,052,logger,ERROR,Failed to download item: 新松项目测试报告（内部） (docx)," token: JqFzdyCDVonzrpxGc32cviPfnEg。:::REASON:Failed to get file token.
Details: {""name"": ""新松项目测试报告（内部）"""," ""token"": ""JqFzdyCDVonzrpxGc32cviPfnEg"""," ""type"": ""docx"""," ""ticket"": ""7411578355826294787"""," ""file_token"": null}",lark_downloader
2024-09-07 01:12:08,189,logger,INFO,update db success,postgres
2024-09-07 01:12:09,693,logger,ERROR,Failed to download item: 性能调试专题详解 (docx)," token: FCnWdpoWfoDXkCxJyrLc1eMmnWc。:::REASON:Failed to get file token.
Details: {""name"": ""性能调试专题详解"""," ""token"": ""FCnWdpoWfoDXkCxJyrLc1eMmnWc"""," ""type"": ""docx"""," ""ticket"": ""7411578362969669635"""," ""file_token"": null}",lark_downloader
2024-09-07 01:12:09,829,logger,INFO,update db success,postgres
2024-09-07 01:12:11,430,logger,ERROR,Failed to download item: CN-N-22-C-HY-XS02使用手册 (docx)," token: B7X1d22I8o7S5oxhghEcWfyZnvf。:::REASON:Failed to get file token.
Details: {""name"": ""CN-N-22-C-HY-XS02使用手册"""," ""token"": ""B7X1d22I8o7S5oxhghEcWfyZnvf"""," ""type"": ""docx"""," ""ticket"": ""7411578370057601027"""," ""file_token"": null}",lark_downloader
2024-09-07 01:12:11,580,logger,INFO,update db success,postgres
2024-09-07 01:12:11,580,logger,INFO,Skipping row: 姬先森-AI工具箱.:::REASON:Unsupported type:shortcut,lark_downloader
2024-09-07 01:12:11,716,logger,INFO,update db success,postgres
2024-09-07 01:12:17,489,logger,INFO,Downloaded item: Transactions / Business Model (docx), token: JMvqdXEyVoIZhgxBd2acoxndnFc,upload
2024-09-07 01:12:18,250,logger,INFO,update db success,postgres
2024-09-07 01:12:21,861,logger,INFO,Downloaded item: profiles_settings.xml (file), token: HUaBbHRriod4vgxq3mOclLvbnYb,upload
2024-09-07 01:12:23,232,logger,INFO,update db success,postgres
2024-09-07 01:12:28,918,logger,INFO,Downloaded item: 伺服控制系统培训 (docx), token: L7O4dYZFXoga3Jx2vDccslNPnnW,upload
2024-09-07 01:12:29,649,logger,INFO,update db success,postgres
2024-09-07 01:12:35,686,logger,INFO,Downloaded item: Product Marketing (Intern / Open to Full-time) (docx), token: GhTwdMufHoIGvyxrZqmc5ZlSnzh,upload
2024-09-07 01:12:36,456,logger,INFO,update db success,postgres
2024-09-07 01:12:42,592,logger,INFO,Downloaded item: [09/28] AF总线交流伺服Layout评审会议纪要 (docx), token: doxcnADBaNA1opxxOnMoZYnAV2f,upload
2024-09-07 01:12:43,341,logger,INFO,update db success,postgres
2024-09-07 01:12:49,192,logger,INFO,Downloaded item: 2023年9月20日 Intro call: Website Upgrades会议纪要 (docx), token: Vq4ZdCmOWoRgK7x5tRfcFK8Mn8b,upload
2024-09-07 01:12:49,914,logger,INFO,update db success,postgres
2024-09-07 01:12:55,951,logger,INFO,Downloaded item: Eval persona Agents&LLM (docx), token: K79tdeMMcoxDHmxxnXvcv3wfnbg,upload
2024-09-07 01:12:57,402,logger,INFO,update db success,postgres
2024-09-07 01:12:58,841,logger,ERROR,Failed to download item: 学习记录和问题 (docx)," token: ZJU4d4gcjoZe8MxXwE5cmuirn3g。:::REASON:Failed to get file token.
Details: {""name"": ""学习记录和问题"""," ""token"": ""ZJU4d4gcjoZe8MxXwE5cmuirn3g"""," ""type"": ""docx"""," ""ticket"": ""7411578574274035714"""," ""file_token"": null}",lark_downloader
2024-09-07 01:12:58,977,logger,INFO,update db success,postgres
2024-09-07 01:13:00,398,logger,ERROR,Failed to download item: 电阻分压方案计算 (docx)," token: O2dMdQFkaoNsUGx7tvbc5wRaneb。:::REASON:Failed to get file token.
Details: {""name"": ""电阻分压方案计算"""," ""token"": ""O2dMdQFkaoNsUGx7tvbc5wRaneb"""," ""type"": ""docx"""," ""ticket"": ""7411578581035270145"""," ""file_token"": null}",lark_downloader
2024-09-07 01:13:00,535,logger,INFO,update db success,postgres
2024-09-07 01:13:01,986,logger,ERROR,Failed to download item: 隔离方案 (docx)," token: Yi5RdqRhKoD9ozxQaZEcd5nznpd。:::REASON:Failed to get file token.
Details: {""name"": ""隔离方案"""," ""token"": ""Yi5RdqRhKoD9ozxQaZEcd5nznpd"""," ""type"": ""docx"""," ""ticket"": ""7411578587804925980"""," ""file_token"": null}",lark_downloader
2024-09-07 01:13:02,122,logger,INFO,update db success,postgres
2024-09-07 01:13:07,591,logger,INFO,Downloaded item: MBD开发风险问题登记册 (bitable), token: MWRHbKWsEauDwvsC2C8crz2Hnvd,upload
2024-09-07 01:13:08,328,logger,INFO,update db success,postgres
2024-09-07 01:13:13,945,logger,INFO,Downloaded item: 测试用例模板 (bitable), token: ZX3gbpRDyauu9Tsb4wncYUyZnHf,upload
2024-09-07 01:13:14,671,logger,INFO,update db success,postgres
2024-09-07 01:13:20,713,logger,INFO,Downloaded item: EtherCAT/CANOpen字典表 (sheet), token: FvVysLRa1hi7EytH3MlctIn1nNd,upload
2024-09-07 01:13:21,446,logger,INFO,update db success,postgres
2024-09-07 01:13:26,901,logger,INFO,Downloaded item: 张喜春|Xichun Zhang的妙记 (sheet), token: LXUjsxlMQhxe8Wt0edrcYXmdnsb,upload
2024-09-07 01:13:27,656,logger,INFO,update db success,postgres
2024-09-07 01:13:33,663,logger,INFO,Downloaded item: 施路遥|Luyao Shi的妙记 (sheet), token: shtcnmg86WQIl58hzJjf6AS2Xhb,upload
2024-09-07 01:13:34,394,logger,INFO,update db success,postgres
2024-09-07 01:13:34,395,logger,INFO,Skipping row: 东锅阿克塞项目固件发布细节.:::REASON:Unsupported type:shortcut,lark_downloader
2024-09-07 01:13:34,531,logger,INFO,update db success,postgres
2024-09-07 01:13:38,117,logger,INFO,Downloaded item: misc.xml (file), token: H0uDbRjtsoDoVJxDLQNce7mrngw,upload
2024-09-07 01:13:39,444,logger,INFO,update db success,postgres
2024-09-07 01:13:43,081,logger,INFO,Downloaded item: .gitignore (file), token: BA0dbtovcoH0nQxL2eBcE7TPnrb,upload
2024-09-07 01:13:44,416,logger,INFO,update db success,postgres
2024-09-07 01:13:44,417,logger,INFO,Skipping row: inspectionProfiles.:::REASON:Unsupported type:folder,lark_downloader
2024-09-07 01:13:44,558,logger,INFO,update db success,postgres
2024-09-07 01:13:48,101,logger,INFO,Downloaded item: workspace.xml (file), token: Ucl3bJsNxoBPKbxIrk3c9Yp4nUv,upload
2024-09-07 01:13:49,515,logger,INFO,update db success,postgres
2024-09-07 01:13:53,515,logger,INFO,Downloaded item: Python.code.iml (file), token: SK0YbXneJoUFswxgcD3cj9mTnSd,upload
2024-09-07 01:13:54,846,logger,INFO,update db success,postgres
2024-09-07 01:14:00,739,logger,INFO,Downloaded item: 电气学生如何毕业直接化身”工程师“。 (docx), token: BYXCdyzaVoGflDxwgq8cYSwxntf,upload
2024-09-07 01:14:02,173,logger,INFO,update db success,postgres
2024-09-07 01:14:02,174,logger,INFO,Skipping row: dictionaries.:::REASON:Unsupported type:folder,lark_downloader
2024-09-07 01:14:02,315,logger,INFO,update db success,postgres
2024-09-07 01:14:03,802,logger,ERROR,Failed to download item: fileReader (docx)," token: QOxvdLYIkoJGB8xZwe6cbSfMnWf。:::REASON:Failed to get file token.
Details: {""name"": ""fileReader"""," ""token"": ""QOxvdLYIkoJGB8xZwe6cbSfMnWf"""," ""type"": ""docx"""," ""ticket"": ""7411578853065441283"""," ""file_token"": null}",lark_downloader
2024-09-07 01:14:03,939,logger,INFO,update db success,postgres
2024-09-07 01:14:03,939,logger,INFO,Skipping row: company-liyibo.:::REASON:Unsupported type:folder,lark_downloader
2024-09-07 01:14:04,075,logger,INFO,update db success,postgres
2024-09-07 01:14:05,659,logger,ERROR,Failed to download item: GPT4O处理FAE文档多媒体信息的验证 (docx)," token: Bd0Yd1omoobI9dx0T9NceuN6nsd。:::REASON:Failed to get file token.
Details: {""name"": ""GPT4O处理FAE文档多媒体信息的验证"""," ""token"": ""Bd0Yd1omoobI9dx0T9NceuN6nsd"""," ""type"": ""docx"""," ""ticket"": ""7411578860845842436"""," ""file_token"": null}",lark_downloader
2024-09-07 01:14:05,796,logger,INFO,update db success,postgres
2024-09-07 01:14:11,423,logger,INFO,Downloaded item: 李艺博|Allen Li的妙记 (sheet), token: W5XWsihPJhX5YItUdKIclIern2G,upload
2024-09-07 01:14:12,798,logger,INFO,update db success,postgres
2024-09-07 01:14:18,503,logger,INFO,Downloaded item: 李品浪|Matthes Li的妙记 (sheet), token: T9V0sCgzwhzF4ktcwaQcBmnin2d,upload
2024-09-07 01:14:19,928,logger,INFO,update db success,postgres
2024-09-07 01:14:19,928,logger,INFO,Skipping row: Company-李品浪.:::REASON:Unsupported type:folder,lark_downloader
2024-09-07 01:14:20,063,logger,INFO,update db success,postgres
2024-09-07 01:14:20,064,logger,INFO,Skipping row: personal.:::REASON:Unsupported type:folder,lark_downloader
2024-09-07 01:14:20,201,logger,INFO,update db success,postgres
2024-09-07 01:14:25,549,logger,INFO,Downloaded item: 北京高控科技有限公司电主轴控制项目 (bitable), token: A6fzbXUsHaI8VzsoPH5co2ffnZc,upload
2024-09-07 01:14:26,926,logger,INFO,update db success,postgres
2024-09-07 01:14:32,319,logger,INFO,Downloaded item: 北京高控科技有限公司东北大学直线电机项目 (bitable), token: TjYdblX12ajBFKs9VUTcGe2pnGb,upload
2024-09-07 01:14:33,671,logger,INFO,update db success,postgres
2024-09-07 01:14:38,998,logger,INFO,Downloaded item: 北京高控科技有限公司安纳金客户力控调试项目 (bitable), token: Ohg3bjs35aVd7BsgSfDcwfTUnwf,upload
2024-09-07 01:14:40,323,logger,INFO,update db success,postgres
2024-09-07 01:14:46,250,logger,INFO,Downloaded item: 知识提取 (docx), token: NWTVdI7uBogpbcxZVgtctL1KnBf,upload
2024-09-07 01:14:47,903,logger,INFO,update db success,postgres
2024-09-07 01:14:53,778,logger,INFO,Downloaded item: 链接 (docx), token: DWBwdB7UBoF8Rlx8aQmc6w1unhg,upload
2024-09-07 01:14:55,213,logger,INFO,update db success,postgres
2024-09-07 01:15:00,749,logger,INFO,Downloaded item: 北京高控科技有限公司瑞特测控-小电感音圈电机项目 (bitable), token: Kq3QbT7QuaAJK5sTKsxcZ4EHnvc,upload
2024-09-07 01:15:02,077,logger,INFO,update db success,postgres
2024-09-07 01:15:07,430,logger,INFO,Downloaded item: 北京高控科技有限公司电主轴控制项目 (bitable), token: HiY2b3ibcaQigAsJBMaceoBkn0b,upload
2024-09-07 01:15:08,800,logger,INFO,update db success,postgres
2024-09-07 01:15:14,834,logger,INFO,Downloaded item: 北京高控科技有限公司安纳金客户力控调试项目 (docx), token: YVDKdpny1ocZxmxAs55cYnQUnwg,upload
2024-09-07 01:15:16,286,logger,INFO,update db success,postgres
2024-09-07 01:18:27,256,logger,INFO,Downloaded item: 2023年客户问题总结_processed.zip (file), token: WAIIbAzwWoPTyux6pRxcrNdwnEf,upload
2024-09-07 01:23:25,173,logger,INFO,update db success,postgres
2024-09-07 01:23:26,757,logger,ERROR,Failed to download item: 大模型替换测试 (docx)," token: DkG4de0OSo7YHexL7KGc41qSnod。:::REASON:Failed to get file token.
Details: {""name"": ""大模型替换测试"""," ""token"": ""DkG4de0OSo7YHexL7KGc41qSnod"""," ""type"": ""docx"""," ""ticket"": ""7411581270641213443"""," ""file_token"": null}",lark_downloader
2024-09-07 01:23:26,895,logger,INFO,update db success,postgres
2024-09-07 01:23:32,555,logger,INFO,Downloaded item:  (docx), token: G1j4dnpj9o4RzrxQwqGcwd9hn9c,upload
2024-09-07 01:23:34,079,logger,INFO,update db success,postgres
2024-09-07 01:23:34,079,logger,INFO,Skipping row: personal.:::REASON:Unsupported type:folder,lark_downloader
2024-09-07 01:23:34,219,logger,INFO,update db success,postgres
2024-09-07 01:23:34,220,logger,INFO,Skipping row: 2023年客户问题总结.:::REASON:Unsupported type:folder,lark_downloader
2024-09-07 01:23:34,356,logger,INFO,update db success,postgres
2024-09-07 01:23:40,269,logger,INFO,Downloaded item: Meeting with ex-Siemens salesperson - 17 Oct (docx), token: ZYQHdehwyobnFCx700LcVQlOnkg,upload
2024-09-07 01:23:41,013,logger,INFO,update db success,postgres
2024-09-07 01:23:42,524,logger,ERROR,Failed to download item: TAM / Go-To-Market (docx)," token: QTqgd16RQo3YKcxw7O8czSwOnjh。:::REASON:Failed to get file token.
Details: {""name"": ""TAM / Go-To-Market"""," ""token"": ""QTqgd16RQo3YKcxw7O8czSwOnjh"""," ""type"": ""docx"""," ""ticket"": ""7411581338631667715"""," ""file_token"": null}",lark_downloader
2024-09-07 01:23:42,661,logger,INFO,update db success,postgres
2024-09-07 01:23:48,716,logger,INFO,Downloaded item: 夏洋洋|Yangyang Xia, 柏思楠|Sinan Bai, 刘述亮|Shuliang Liu的视频会议 (doc), token: doccnXOy0RWVZsaHv4lHcNc0Mxd,upload
2024-09-07 01:23:49,461,logger,INFO,update db success,postgres
2024-09-07 01:23:55,555,logger,INFO,Downloaded item: 刘述亮|Shuliang Liu的视频会议 (doc), token: doccntamAoUjYVzgZRqUp7UmYXf,upload
2024-09-07 01:23:56,281,logger,INFO,update db success,postgres
2024-09-07 01:23:57,896,logger,ERROR,Failed to download item: 行动元产品型号大全 (bitable)," token: bascnptnXMY84D8apvwWvdCCSHh。:::REASON:Failed to get file token.
Details: {""name"": ""行动元产品型号大全"""," ""token"": ""bascnptnXMY84D8apvwWvdCCSHh"""," ""type"": ""bitable"""," ""ticket"": ""7411581404212953090"""," ""file_token"": null}",lark_downloader
2024-09-07 01:23:58,032,logger,INFO,update db success,postgres
2024-09-07 01:24:03,651,logger,INFO,Downloaded item: 销售客户分层 (sheet), token: shtcnfiNUT8zSI8v4VkIyRTpAzf,upload
2024-09-07 01:24:04,424,logger,INFO,update db success,postgres
2024-09-07 01:24:06,016,logger,ERROR,Failed to download item: PWM占空比调速功能开发-202407280003 (docx)," token: NPt5dS1xpo2PuxxIO9Dct0kanvh。:::REASON:Failed to get file token.
Details: {""name"": ""PWM占空比调速功能开发-202407280003"""," ""token"": ""NPt5dS1xpo2PuxxIO9Dct0kanvh"""," ""type"": ""docx"""," ""ticket"": ""7411581439311659011"""," ""file_token"": null}",lark_downloader
2024-09-07 01:24:06,154,logger,INFO,update db success,postgres
2024-09-07 01:24:06,155,logger,INFO,Skipping row: 驱动器出厂硬件参数配置表.:::REASON:Unsupported type:shortcut,lark_downloader
2024-09-07 01:24:06,304,logger,INFO,update db success,postgres
2024-09-07 01:24:12,381,logger,INFO,Downloaded item: 盛泰奇新硬件servotop-v3移植适配 (docx), token: DNvRdEWJuoinhtxO4hbcqcFTnIK,upload
2024-09-07 01:24:13,824,logger,INFO,update db success,postgres
2024-09-07 01:24:13,825,logger,INFO,Skipping row: 项目编码登记归档.:::REASON:Unsupported type:shortcut,lark_downloader
2024-09-07 01:24:13,962,logger,INFO,update db success,postgres
2024-09-07 01:24:17,592,logger,INFO,Downloaded item: trytry.py (file), token: TO98bfP8Ro2lOqx6ioic3qrZnOe,upload
2024-09-07 01:24:18,985,logger,INFO,update db success,postgres
2024-09-07 01:24:22,542,logger,INFO,Downloaded item: ARMDSPFPGA三者有什么区别.md (file), token: HVnKb1PG5okfPyxj9rLcrKq0nqc,upload
2024-09-07 01:24:23,885,logger,INFO,update db success,postgres
2024-09-07 01:24:27,479,logger,INFO,Downloaded item: Banana_Pi_BPIR3开源路由器启动及性能评测.md (file), token: KawobrSOZoEytmx92FQc6Z0vnJf,upload
2024-09-07 01:24:28,891,logger,INFO,update db success,postgres
2024-09-07 01:24:32,582,logger,INFO,Downloaded item: ESP8266笔记01常见的WIFI模组.md (file), token: Bh06bHRzAoUdkfxU57TcMMfGnQc,upload
2024-09-07 01:24:33,934,logger,INFO,update db success,postgres
2024-09-07 01:24:44,532,logger,INFO,Downloaded item: wKgZomYMyr6Ad-jkAEaXaJ-vU64991.jpg (file), token: Y6TPbjbETowmuxxOmbhc6vhAnUb,upload
2024-09-07 01:24:51,202,logger,INFO,update db success,postgres
